,LocationName,SourceFile,AnnotationType,RelativeStartTime,RelativeEndTime,StartTime,EndTime,FileStartTime,LowFreq,HighFreq,Annotation
1215,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:37.602003,0 days 00:02:38.670064,2024-03-27 17:47:37.602003+00:00,2024-03-27 17:47:38.670064+00:00,2024-03-27 17:45:00,685.7,1261.2,C
1216,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:38.795718,0 days 00:02:39.863779,2024-03-27 17:47:38.795718+00:00,2024-03-27 17:47:39.863779+00:00,2024-03-27 17:45:00,587.7,1310.1,C
1217,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:39.926606,0 days 00:02:41.748592,2024-03-27 17:47:39.926606+00:00,2024-03-27 17:47:41.748592+00:00,2024-03-27 17:45:00,648.9,1261.2,C
1218,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:45.392563,0 days 00:02:46.711932,2024-03-27 17:47:45.392563+00:00,2024-03-27 17:47:46.711932+00:00,2024-03-27 17:45:00,722.4,1273.4,C
1219,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:47.088895,0 days 00:02:48.533918,2024-03-27 17:47:47.088895+00:00,2024-03-27 17:47:48.533918+00:00,2024-03-27 17:45:00,722.4,1248.9,C
1220,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:50.795693,0 days 00:02:52.303543,2024-03-27 17:47:50.795693+00:00,2024-03-27 17:47:52.303543+00:00,2024-03-27 17:45:00,636.7,1285.6,C
1221,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:52.460624,0 days 00:02:54.282609,2024-03-27 17:47:52.460624+00:00,2024-03-27 17:47:54.282609+00:00,2024-03-27 17:45:00,661.2,1212.2,C
1222,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:02:58.900513,0 days 00:03:00.722499,2024-03-27 17:47:58.900513+00:00,2024-03-27 17:48:00.722499+00:00,2024-03-27 17:45:00,722.4,1236.7,C
1223,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:08.198923,0 days 00:03:10.020909,2024-03-27 17:48:08.198923+00:00,2024-03-27 17:48:10.020909+00:00,2024-03-27 17:45:00,820.4,1334.6,C
1224,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:13.476399,0 days 00:03:15.549693,2024-03-27 17:48:13.476399+00:00,2024-03-27 17:48:15.549693+00:00,2024-03-27 17:45:00,795.9,1359.1,C
1225,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:24.094178,0 days 00:03:25.476374,2024-03-27 17:48:24.094178+00:00,2024-03-27 17:48:25.476374+00:00,2024-03-27 17:45:00,832.6,1359.1,C
1226,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:35.905672,0 days 00:03:37.225041,2024-03-27 17:48:35.905672+00:00,2024-03-27 17:48:37.225041+00:00,2024-03-27 17:45:00,820.4,1359.1,C
1227,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:26.293126,0 days 00:03:27.926631,2024-03-27 17:48:26.293126+00:00,2024-03-27 17:48:27.926631+00:00,2024-03-27 17:45:00,685.7,1224.4,C
1228,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:37.350695,0 days 00:03:38.293101,2024-03-27 17:48:37.350695+00:00,2024-03-27 17:48:38.293101+00:00,2024-03-27 17:45:00,771.4,1285.6,C
1229,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:44.575811,0 days 00:03:46.209315,2024-03-27 17:48:44.575811+00:00,2024-03-27 17:48:46.209315+00:00,2024-03-27 17:45:00,661.2,1273.4,C
1230,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:46.146488,0 days 00:03:48.031301,2024-03-27 17:48:46.146488+00:00,2024-03-27 17:48:48.031301+00:00,2024-03-27 17:45:00,832.6,1310.1,C
1231,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:52.586378,0 days 00:03:54.031401,2024-03-27 17:48:52.586378+00:00,2024-03-27 17:48:54.031401+00:00,2024-03-27 17:45:00,808.1,1285.6,C
1232,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:54.596845,0 days 00:03:57.047102,2024-03-27 17:48:54.596845+00:00,2024-03-27 17:48:57.047102+00:00,2024-03-27 17:45:00,685.7,1285.6,C
1233,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:03:59.308877,0 days 00:04:00.753900,2024-03-27 17:48:59.308877+00:00,2024-03-27 17:49:00.753900+00:00,2024-03-27 17:45:00,783.6,1322.4,C
1234,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:01.570652,0 days 00:04:02.827194,2024-03-27 17:49:01.570652+00:00,2024-03-27 17:49:02.827194+00:00,2024-03-27 17:45:00,820.4,1371.4,C
1235,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:02.827194,0 days 00:04:03.958082,2024-03-27 17:49:02.827194+00:00,2024-03-27 17:49:03.958082+00:00,2024-03-27 17:45:00,612.2,1151.0,C
1236,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:04.209390,0 days 00:04:05.088970,2024-03-27 17:49:04.209390+00:00,2024-03-27 17:49:05.088970+00:00,2024-03-27 17:45:00,771.4,1199.9,C
1237,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:05.026143,0 days 00:04:06.596820,2024-03-27 17:49:05.026143+00:00,2024-03-27 17:49:06.596820+00:00,2024-03-27 17:45:00,759.1,1151.0,C
1238,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:11.560160,0 days 00:04:13.444973,2024-03-27 17:49:11.560160+00:00,2024-03-27 17:49:13.444973+00:00,2024-03-27 17:45:00,722.4,1334.6,C
1239,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:16.523501,0 days 00:04:19.162239,2024-03-27 17:49:16.523501+00:00,2024-03-27 17:49:19.162239+00:00,2024-03-27 17:45:00,612.2,1261.2,C
1240,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:19.978991,0 days 00:04:20.921397,2024-03-27 17:49:19.978991+00:00,2024-03-27 17:49:20.921397+00:00,2024-03-27 17:45:00,808.1,1236.7,C
1241,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:21.926631,0 days 00:04:22.994691,2024-03-27 17:49:21.926631+00:00,2024-03-27 17:49:22.994691+00:00,2024-03-27 17:45:00,600.0,1151.0,C
1242,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:23.120346,0 days 00:04:24.188406,2024-03-27 17:49:23.120346+00:00,2024-03-27 17:49:24.188406+00:00,2024-03-27 17:45:00,600.0,1334.6,C
1243,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:24.502542,0 days 00:04:25.570602,2024-03-27 17:49:24.502542+00:00,2024-03-27 17:49:25.570602+00:00,2024-03-27 17:45:00,759.1,1297.9,C
1244,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:32.104620,0 days 00:04:33.612470,2024-03-27 17:49:32.104620+00:00,2024-03-27 17:49:33.612470+00:00,2024-03-27 17:45:00,636.7,1236.7,C
1245,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:38.136021,0 days 00:04:39.392563,2024-03-27 17:49:38.136021+00:00,2024-03-27 17:49:39.392563+00:00,2024-03-27 17:45:00,820.4,1383.6,C
1246,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:40.837586,0 days 00:04:41.968474,2024-03-27 17:49:40.837586+00:00,2024-03-27 17:49:41.968474+00:00,2024-03-27 17:45:00,648.9,1383.6,C
1247,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:42.596745,0 days 00:04:44.355904,2024-03-27 17:49:42.596745+00:00,2024-03-27 17:49:44.355904+00:00,2024-03-27 17:45:00,771.4,1248.9,C
1248,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:45.612445,0 days 00:04:47.057469,2024-03-27 17:49:45.612445+00:00,2024-03-27 17:49:47.057469+00:00,2024-03-27 17:45:00,783.6,1346.9,C
1249,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:04:54.439765,0 days 00:04:56.073269,2024-03-27 17:49:54.439765+00:00,2024-03-27 17:49:56.073269+00:00,2024-03-27 17:45:00,869.3,1359.1,C
1250,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:05:19.444948,0 days 00:05:21.015626,2024-03-27 17:50:19.444948+00:00,2024-03-27 17:50:21.015626+00:00,2024-03-27 17:45:00,820.4,1334.6,C
1251,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:06:05.780043,0 days 00:06:07.162239,2024-03-27 17:51:05.780043+00:00,2024-03-27 17:51:07.162239+00:00,2024-03-27 17:45:00,771.4,1395.8,C
1252,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:06:21.738125,0 days 00:06:23.560110,2024-03-27 17:51:21.738125+00:00,2024-03-27 17:51:23.560110+00:00,2024-03-27 17:45:00,759.1,1359.1,C
1253,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:17:54.314060,0 days 00:17:55.947565,2024-03-27 18:02:54.314060+00:00,2024-03-27 18:02:55.947565+00:00,2024-03-27 17:45:00,710.2,1322.4,C
1254,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:17:58.837611,0 days 00:18:00.533943,2024-03-27 18:02:58.837611+00:00,2024-03-27 18:03:00.533943+00:00,2024-03-27 17:45:00,673.4,1310.1,C
1255,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:01.978966,0 days 00:18:03.549643,2024-03-27 18:03:01.978966+00:00,2024-03-27 18:03:03.549643+00:00,2024-03-27 17:45:00,685.7,1297.9,C
1256,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:08.261675,0 days 00:18:10.397797,2024-03-27 18:03:08.261675+00:00,2024-03-27 18:03:10.397797+00:00,2024-03-27 17:45:00,697.9,1273.4,C
1257,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:15.863754,0 days 00:18:17.685740,2024-03-27 18:03:15.863754+00:00,2024-03-27 18:03:17.685740+00:00,2024-03-27 17:45:00,636.7,1334.6,C
1258,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:18.596845,0 days 00:18:20.293176,2024-03-27 18:03:18.596845+00:00,2024-03-27 18:03:20.293176+00:00,2024-03-27 17:45:00,661.2,1285.6,C
1259,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:27.895255,0 days 00:18:29.968549,2024-03-27 18:03:27.895255+00:00,2024-03-27 18:03:29.968549+00:00,2024-03-27 17:45:00,661.2,1297.9,C
1260,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:37.068011,0 days 00:18:39.015651,2024-03-27 18:03:37.068011+00:00,2024-03-27 18:03:39.015651+00:00,2024-03-27 17:45:00,648.9,1322.4,C
1261,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:45.612554,0 days 00:18:47.120404,2024-03-27 18:03:45.612554+00:00,2024-03-27 18:03:47.120404+00:00,2024-03-27 17:45:00,648.9,1310.1,C
1262,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:18:54.534001,0 days 00:18:56.167505,2024-03-27 18:03:54.534001+00:00,2024-03-27 18:03:56.167505+00:00,2024-03-27 17:45:00,587.9,1414.2,C
1263,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:03.298493,0 days 00:19:05.120479,2024-03-27 18:04:03.298493+00:00,2024-03-27 18:04:05.120479+00:00,2024-03-27 17:45:00,704.4,1322.1,C
1264,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:06.691156,0 days 00:19:08.324661,2024-03-27 18:04:06.691156+00:00,2024-03-27 18:04:08.324661+00:00,2024-03-27 17:45:00,693.6,1311.3,C
1265,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:10.712090,0 days 00:19:12.094286,2024-03-27 18:04:10.712090+00:00,2024-03-27 18:04:12.094286+00:00,2024-03-27 17:45:00,661.1,1289.6,C
1266,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:18.816785,0 days 00:19:20.450290,2024-03-27 18:04:18.816785+00:00,2024-03-27 18:04:20.450290+00:00,2024-03-27 17:45:00,661.1,1267.9,C
1267,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:29.057602,0 days 00:19:31.005242,2024-03-27 18:04:29.057602+00:00,2024-03-27 18:04:31.005242+00:00,2024-03-27 17:45:00,726.1,1246.2,C
1268,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:31.256550,0 days 00:19:32.261784,2024-03-27 18:04:31.256550+00:00,2024-03-27 18:04:32.261784+00:00,2024-03-27 17:45:00,693.6,1332.9,C
1269,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:33.267017,0 days 00:19:34.774867,2024-03-27 18:04:33.267017+00:00,2024-03-27 18:04:34.774867+00:00,2024-03-27 17:45:00,747.7,1311.3,C
1270,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:34.963349,0 days 00:19:36.534026,2024-03-27 18:04:34.963349+00:00,2024-03-27 18:04:36.534026+00:00,2024-03-27 17:45:00,780.3,1267.9,C
1271,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:37.350778,0 days 00:19:39.612554,2024-03-27 18:04:37.350778+00:00,2024-03-27 18:04:39.612554+00:00,2024-03-27 17:45:00,693.6,1257.1,C
1272,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:40.743441,0 days 00:19:42.565427,2024-03-27 18:04:40.743441+00:00,2024-03-27 18:04:42.565427+00:00,2024-03-27 17:45:00,715.2,1267.9,C
1273,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:43.068044,0 days 00:19:44.324586,2024-03-27 18:04:43.068044+00:00,2024-03-27 18:04:44.324586+00:00,2024-03-27 17:45:00,661.1,1300.4,C
1274,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:44.764375,0 days 00:19:46.397880,2024-03-27 18:04:44.764375+00:00,2024-03-27 18:04:46.397880+00:00,2024-03-27 17:45:00,628.5,1376.3,C
1275,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:48.534001,0 days 00:19:50.167505,2024-03-27 18:04:48.534001+00:00,2024-03-27 18:04:50.167505+00:00,2024-03-27 17:45:00,704.4,1311.3,C
1276,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:50.607295,0 days 00:19:52.052318,2024-03-27 18:04:50.607295+00:00,2024-03-27 18:04:52.052318+00:00,2024-03-27 17:45:00,585.2,1332.9,C
1277,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:19:57.424147,0 days 00:19:59.874404,2024-03-27 18:04:57.424147+00:00,2024-03-27 18:04:59.874404+00:00,2024-03-27 17:45:00,715.2,1213.7,C
1278,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:01.193773,0 days 00:20:02.952932,2024-03-27 18:05:01.193773+00:00,2024-03-27 18:05:02.952932+00:00,2024-03-27 17:45:00,791.1,1376.3,C
1279,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:08.041926,0 days 00:20:09.235641,2024-03-27 18:05:08.041926+00:00,2024-03-27 18:05:09.235641+00:00,2024-03-27 17:45:00,715.2,1224.6,C
1280,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:12.000033,0 days 00:20:13.130921,2024-03-27 18:05:12.000033+00:00,2024-03-27 18:05:13.130921+00:00,2024-03-27 17:45:00,671.9,1257.1,C
1281,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:18.659705,0 days 00:20:20.230382,2024-03-27 18:05:18.659705+00:00,2024-03-27 18:05:20.230382+00:00,2024-03-27 17:45:00,661.1,1235.4,C
1282,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:20.984308,0 days 00:20:22.115195,2024-03-27 18:05:20.984308+00:00,2024-03-27 18:05:22.115195+00:00,2024-03-27 17:45:00,617.7,1181.2,C
1283,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:25.068069,0 days 00:20:26.450265,2024-03-27 18:05:25.068069+00:00,2024-03-27 18:05:26.450265+00:00,2024-03-27 17:45:00,682.7,1235.4,C
1284,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:26.701573,0 days 00:20:28.460732,2024-03-27 18:05:26.701573+00:00,2024-03-27 18:05:28.460732+00:00,2024-03-27 17:45:00,693.6,1202.9,C
1285,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:37.068044,0 days 00:20:38.324586,2024-03-27 18:05:37.068044+00:00,2024-03-27 18:05:38.324586+00:00,2024-03-27 17:45:00,671.9,1311.3,C
1286,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:43.664889,0 days 00:20:45.109912,2024-03-27 18:05:43.664889+00:00,2024-03-27 18:05:45.109912+00:00,2024-03-27 17:45:00,726.1,1332.9,C
1287,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:50.544568,0 days 00:20:51.675456,2024-03-27 18:05:50.544568+00:00,2024-03-27 18:05:51.675456+00:00,2024-03-27 17:45:00,726.1,1332.9,C
1288,CAR217,C:\Users\Amogh\OneDrive - University of Cambridge\Programming-New\CaracalChitalDetector\andrew_cnn\annotations\CAR217_20240327$174500_1711540800.Table.1.selections.txt,Acoustic,0 days 00:20:51.612629,0 days 00:20:53.120479,2024-03-27 18:05:51.612629+00:00,2024-03-27 18:05:53.120479+00:00,2024-03-27 17:45:00,682.7,1267.9,C
